userId,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,lastOnlineTs,lang_count,lang_fr,lang_de,countDetails,flirtstar,hasBirthday,distance,mobile,online,connectedToFacebook,locked,genderLooking,counts_fans,counts_g,isInfluencer,shareProfileEnabled,isfreshman,crypt,isSystemProfile,ISpicture,ISinsta2,ISemoji2,IS_lang_pt_es_en_it,nameN,cityN,locationCityN,locationCitySubN,countryN
537c879e1a0ba0c0118b6784,22.0,3.0,17888.0,777.0,1.0,1.0,1.0,0.0,0.0,1429692282.0,5.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,GenÃ¨ve,Other,nan,CH
537ce736ea6da1281a8b8f12,23.0,5.0,1448.0,40.0,1.0,0.0,0.0,0.0,1.0,1428438063.0,1.0,1.0,0.0,0.96,0.0,0.0,222.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
537e5414190ba0ee648b4db1,20.0,22.0,2392.0,29.0,0.0,1.0,0.0,0.0,0.0,1428506432.0,1.0,0.0,0.0,0.73,0.0,0.0,170.0,1.0,1.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,IT
53820cc2e96da1e7528b65ed,24.0,6.0,3075.0,131.0,1.0,1.0,1.0,0.0,1.0,1428439193.0,1.0,0.0,1.0,0.92,0.0,0.0,220.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Lahr/Schwarzwald,nan,DE
53831c0a140ba020708b75c0,23.0,5.0,9125.0,679.0,1.0,0.0,0.0,0.0,1.0,1430046320.0,3.0,0.0,1.0,0.73,0.0,0.0,163.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,Other,Other,nan,CH
53836710170ba0401c8b5f0f,19.0,4.0,3705.0,50.0,1.0,1.0,0.0,0.0,1.0,1429896376.0,1.0,0.0,1.0,0.88,0.0,0.0,140.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Luzern,nan,nan,CH
5384b9d8e86da175848b86b1,19.0,1.0,1378.0,43.0,1.0,1.0,1.0,0.0,0.0,1428409091.0,1.0,1.0,0.0,0.81,0.0,0.0,19.8,0.0,1.0,0.0,0.0,M,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,nan,Other,nan,FR
5384d990190ba09a308b64d6,24.0,3.0,632.0,36.0,1.0,1.0,0.0,0.0,0.0,1428350929.0,1.0,1.0,0.0,0.19,0.0,0.0,52.6,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,GenÃ¨ve,GenÃ¨ve,nan,CH
5384f9d2180ba0d5338b5465,23.0,3.0,510.0,13.0,0.0,1.0,0.0,0.0,0.0,1429732547.0,1.0,1.0,0.0,1.0,0.0,0.0,143.0,1.0,0.0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
5384fa1f150ba06c0b8b58d0,20.0,11.0,5374.0,137.0,0.0,1.0,1.0,0.0,0.0,1428437644.0,1.0,0.0,1.0,0.85,0.0,0.0,133.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,nan,Other,nan,CH
538518b4150ba05e268b59b6,19.0,29.0,7312.0,121.0,0.0,1.0,0.0,0.0,0.0,1427828986.0,1.0,0.0,1.0,0.62,0.0,0.0,196.0,0.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
5386f58d190ba0a42e8b49af,24.0,7.0,12287.0,307.0,1.0,0.0,0.0,0.0,0.0,1428502157.0,1.0,0.0,1.0,0.77,0.0,0.0,84.4,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Thun,Other,nan,CH
53870918c66da1b22f8b478c,26.0,1.0,475.0,101.0,0.0,0.0,1.0,0.0,0.0,1428336364.0,1.0,0.0,1.0,1.0,0.0,0.0,490.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
53877ec4ca6da1fa4e8b7c7b,23.0,4.0,9206.0,363.0,0.0,1.0,1.0,0.0,0.0,1428330794.0,1.0,0.0,1.0,0.81,0.0,0.0,76.7,1.0,0.0,0.0,0.0,M,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,nan,Other,Other,CH
53885a1cc66da1d92e8b485c,25.0,11.0,4139.0,104.0,1.0,1.0,1.0,0.0,1.0,1430038877.0,1.0,1.0,0.0,1.0,0.0,0.0,96.9,1.0,0.0,0.0,0.0,M,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53889c46ca6da143238b95dc,20.0,1.0,1916.0,63.0,1.0,0.0,0.0,0.0,0.0,1429444562.0,1.0,0.0,1.0,0.65,0.0,0.0,437.0,1.0,1.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Bad,nan,DE
53897704170ba0f1468b8cc5,20.0,2.0,3573.0,37.0,1.0,1.0,1.0,0.0,0.0,1428786482.0,1.0,0.0,1.0,0.58,0.0,0.0,145.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,CH
538a7894e96da1ab778b6847,24.0,8.0,1815.0,41.0,1.0,1.0,1.0,0.0,1.0,1428440208.0,1.0,0.0,0.0,0.85,0.0,0.0,194.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,IT
538afd85cb6da1512a8b6e5b,20.0,5.0,4413.0,62.0,1.0,1.0,0.0,0.0,1.0,1430067280.0,1.0,1.0,0.0,0.96,1.0,0.0,121.0,0.0,0.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,FR
538b8b80c46da1ed058b4925,20.0,12.0,1068.0,34.0,1.0,1.0,0.0,1.0,0.0,1430039419.0,1.0,1.0,0.0,0.96,0.0,0.0,185.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
538ca1b0c96da1654d8b7617,19.0,1.0,5520.0,156.0,1.0,0.0,0.0,0.0,0.0,1428482286.0,1.0,0.0,1.0,0.62,0.0,1.0,94.1,1.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
538cdf91c76da1c0108b48a9,19.0,6.0,9112.0,200.0,1.0,1.0,0.0,0.0,0.0,1430040567.0,1.0,1.0,0.0,0.73,0.0,0.0,171.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Laura,Other,Other,nan,FR
53922934180ba04a2a8b7f82,24.0,15.0,16303.0,1613.0,0.0,1.0,0.0,0.0,0.0,1430071207.0,1.0,1.0,0.0,0.58,0.0,0.0,4.8,0.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Lausanne,Renens,VD,CH
5394495a190ba089368b6ed0,22.0,7.0,4405.0,144.0,1.0,0.0,1.0,0.0,1.0,1430163034.0,3.0,0.0,1.0,0.88,0.0,0.0,408.0,0.0,1.0,0.0,0.0,F,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Other,Other,Other,nan,DE
539574b7cb6da141828b5f21,24.0,6.0,4083.0,102.0,1.0,1.0,1.0,0.0,0.0,1428449240.0,1.0,0.0,0.0,0.23,0.0,0.0,174.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,IT
5398c3d6170ba0c3148b5a15,22.0,3.0,2365.0,98.0,1.0,1.0,0.0,0.0,0.0,1430162359.0,1.0,1.0,0.0,0.54,0.0,0.0,240.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
539b146cea6da1f0178b565f,25.0,3.0,19876.0,583.0,1.0,1.0,0.0,0.0,0.0,1430162919.0,1.0,0.0,1.0,0.5,0.0,0.0,407.0,1.0,1.0,0.0,0.0,none,174.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
539b4a57e96da19d588b8f1a,23.0,2.0,4130.0,139.0,1.0,1.0,0.0,0.0,0.0,1428395963.0,1.0,1.0,0.0,0.69,0.0,0.0,44.5,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Les,nan,FR
539b7dd3e86da10c108b5ee0,21.0,22.0,5094.0,93.0,1.0,1.0,0.0,0.0,0.0,1428481846.0,2.0,1.0,0.0,1.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,M,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Lyon,Lyon,nan,FR
539beb52c96da19e5e8b7d63,20.0,8.0,9367.0,342.0,0.0,0.0,1.0,0.0,0.0,1430038194.0,1.0,0.0,1.0,0.96,0.0,0.0,99.7,1.0,0.0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Bern,Other,nan,CH
539c086be96da13e248b6aee,20.0,9.0,5616.0,81.0,1.0,1.0,1.0,0.0,1.0,1430039450.0,1.0,0.0,1.0,1.0,0.0,0.0,208.0,1.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
539c60f3150ba0415f8b6c23,24.0,5.0,3595.0,121.0,0.0,1.0,0.0,1.0,0.0,1430043481.0,1.0,0.0,1.0,0.85,0.0,0.0,159.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
539c80a5170ba01b368b64b0,24.0,2.0,4926.0,116.0,0.0,1.0,0.0,0.0,0.0,1428495905.0,1.0,0.0,0.0,0.46,0.0,0.0,176.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Torino,Torino,nan,IT
539c9e42c76da139378b52c4,20.0,6.0,3059.0,69.0,1.0,0.0,0.0,0.0,0.0,1428505344.0,1.0,0.0,0.0,0.38,0.0,0.0,177.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Torino,Torino,nan,IT
539cd48dea6da16c628b47df,21.0,13.0,13544.0,233.0,1.0,1.0,1.0,0.0,0.0,1430039788.0,1.0,0.0,1.0,0.77,0.0,0.0,139.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
539ec1c5190ba0f8718b67e8,24.0,9.0,23192.0,1224.0,1.0,1.0,0.0,0.0,1.0,1428336369.0,1.0,0.0,1.0,1.0,0.0,0.0,191.0,0.0,1.0,0.0,0.0,M,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,ZÃ¼rich,Other,nan,CH
53a09cc2c46da1621d8b5a69,24.0,7.0,3884.0,111.0,0.0,1.0,0.0,0.0,0.0,1430044234.0,1.0,0.0,1.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.0,M,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lisa,Other,Other,nan,DE
53a0aaefc96da18a018b4ad2,24.0,6.0,2257.0,23.0,0.0,1.0,0.0,0.0,1.0,1429994690.0,1.0,0.0,1.0,0.88,0.0,0.0,154.0,1.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,CH
53a3e089190ba04d0c8b8091,25.0,29.0,14147.0,529.0,1.0,1.0,0.0,0.0,1.0,1428506374.0,1.0,0.0,1.0,0.88,0.0,0.0,185.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53a46eebe56da17a6a8b4b67,19.0,7.0,23948.0,876.0,0.0,0.0,0.0,0.0,0.0,1430618662.0,1.0,0.0,1.0,0.5,0.0,0.0,158.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53a4ab7bc76da1e57f8b4720,19.0,5.0,5723.0,282.0,1.0,1.0,0.0,0.0,0.0,1429999239.0,1.0,1.0,0.0,0.31,0.0,0.0,1.7,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Lausanne,nan,CH
53a5bac7ca6da16d548b6c18,21.0,17.0,12314.0,896.0,1.0,1.0,0.0,0.0,0.0,1429867396.0,1.0,1.0,0.0,0.62,0.0,0.0,18.6,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53a6e8c8150ba04b5a8b4971,20.0,5.0,27206.0,1902.0,0.0,0.0,1.0,0.0,1.0,1428460612.0,1.0,0.0,1.0,0.42,0.0,0.0,137.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Basel,Basel,nan,CH
53a9cd15170ba04a5e8b4713,26.0,0.0,622.0,35.0,0.0,1.0,0.0,0.0,0.0,1428336133.0,1.0,1.0,0.0,0.85,0.0,0.0,362.0,1.0,0.0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53aa79a7190ba043018b4b0e,21.0,2.0,443.0,22.0,1.0,1.0,0.0,0.0,0.0,1427741350.0,1.0,1.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Manon,Other,Other,nan,CH
53aad447ca6da1a12d8b4c5c,23.0,8.0,7026.0,289.0,0.0,1.0,0.0,0.0,0.0,1428484137.0,1.0,0.0,1.0,0.62,0.0,0.0,140.0,1.0,0.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53abf3c41b0ba0d4688b4a46,20.0,6.0,1624.0,123.0,1.0,1.0,1.0,0.0,0.0,1428433479.0,1.0,1.0,0.0,1.0,0.0,0.0,6918.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,CH
53ac6f93150ba0bc7f8b4b69,23.0,8.0,13966.0,455.0,0.0,1.0,0.0,0.0,1.0,1428335737.0,1.0,0.0,1.0,0.85,0.0,0.0,416.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Bad,nan,DE
53ad54881b0ba02d7d8b49f0,19.0,7.0,918.0,63.0,0.0,1.0,0.0,0.0,0.0,1428409547.0,1.0,1.0,0.0,0.92,0.0,0.0,108.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,FR
53adbd80ea6da12f288b46ac,19.0,6.0,333.0,8.0,1.0,0.0,0.0,0.0,0.0,1428265063.0,1.0,0.0,0.0,1.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,Other,Other,nan,IT
53ae7f9f190ba0cc358b4b8d,23.0,6.0,7718.0,531.0,1.0,0.0,0.0,0.0,1.0,1429443027.0,1.0,1.0,0.0,0.73,0.0,0.0,7.1,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Yverdon-les-Bains,Other,nan,CH
53af6ba8c76da154518b567e,25.0,14.0,4485.0,84.0,1.0,1.0,1.0,0.0,0.0,1429444367.0,1.0,0.0,1.0,0.85,0.0,0.0,97.8,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53b07890160ba0fa1e8b51f1,24.0,6.0,6132.0,127.0,0.0,1.0,0.0,1.0,1.0,1429854825.0,1.0,0.0,1.0,0.73,0.0,0.0,79.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Bern,Bern,nan,CH
53b07b48160ba0b3388b47f9,22.0,4.0,13434.0,646.0,0.0,1.0,0.0,0.0,1.0,1428336633.0,1.0,0.0,1.0,0.88,1.0,0.0,448.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Bonn,Bad,nan,DE
53b09664180ba02b568b4743,20.0,5.0,11861.0,288.0,0.0,0.0,0.0,0.0,0.0,1430048101.0,1.0,1.0,0.0,0.19,0.0,0.0,7.2,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,VD,CH
53b0b4b2ea6da133358b5563,21.0,5.0,4346.0,343.0,0.0,1.0,0.0,0.0,0.0,1430042079.0,1.0,1.0,0.0,0.81,0.0,0.0,165.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Lyon,Lyon,nan,FR
53b1859c1a0ba000558b491b,21.0,25.0,22696.0,713.0,1.0,1.0,1.0,0.0,1.0,1430033297.0,1.0,0.0,1.0,0.96,0.0,0.0,87.2,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Bern,Other,nan,CH
53b1b409c46da1fb788b489f,20.0,12.0,7259.0,230.0,1.0,1.0,1.0,0.0,1.0,1428504630.0,1.0,1.0,0.0,0.96,0.0,0.0,95.1,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,BesanÃ§on,BesanÃ§on,nan,FR
53b1c30ec76da135398b5573,19.0,6.0,2924.0,116.0,1.0,0.0,0.0,0.0,0.0,1429969626.0,1.0,1.0,0.0,0.92,0.0,0.0,163.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53b3dcdb1a0ba05b3f8b534e,21.0,6.0,4650.0,54.0,0.0,1.0,1.0,0.0,1.0,1430046246.0,3.0,0.0,1.0,0.6,0.0,0.0,131.0,0.0,1.0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
53b51e9cc76da13f588b519b,19.0,4.0,7081.0,126.0,1.0,1.0,1.0,0.0,0.0,1428471845.0,1.0,0.0,1.0,0.38,0.0,0.0,181.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,ZÃ¼rich,Other,nan,CH
53b5495e140ba05a1a8b47bd,20.0,5.0,476.0,23.0,1.0,0.0,0.0,0.0,0.0,1428314735.0,1.0,1.0,0.0,0.65,0.0,0.0,178.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53b5ab03190ba06c698b8d88,25.0,0.0,189.0,2.0,1.0,0.0,1.0,1.0,0.0,1430162459.0,1.0,0.0,1.0,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,Emmendingen,Emmendingen,nan,DE
53b5fab6180ba0514c8b71c4,22.0,10.0,6684.0,141.0,0.0,1.0,0.0,0.0,1.0,1430036624.0,1.0,0.0,1.0,0.77,0.0,0.0,159.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,CH
53b84a10e96da180998b476c,20.0,6.0,11006.0,320.0,1.0,1.0,0.0,0.0,0.0,1430072520.0,1.0,1.0,0.0,0.88,0.0,0.0,84.1,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Annecy,Other,nan,FR
53b87319ea6da182468b4573,19.0,6.0,10213.0,309.0,1.0,0.0,0.0,0.0,0.0,1428495001.0,1.0,0.0,1.0,0.81,0.0,0.0,173.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Jasmin,Other,Other,nan,CH
53b96446190ba0ae778b4905,20.0,3.0,5236.0,257.0,1.0,1.0,0.0,0.0,0.0,1428392277.0,1.0,1.0,0.0,0.5,0.0,0.0,67.6,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53b9b9e7150ba0b6408b458c,24.0,26.0,16834.0,437.0,1.0,1.0,0.0,1.0,0.0,1430042603.0,1.0,0.0,1.0,0.81,0.0,0.0,223.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Lahr/Schwarzwald,Lahr/Schwarzwald,nan,DE
53bacd71170ba0e31c8b485b,22.0,2.0,26119.0,1233.0,1.0,1.0,1.0,0.0,0.0,1430074870.0,1.0,0.0,1.0,0.35,0.0,0.0,130.0,1.0,1.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53bc5b6fcb6da1b92a8b52f5,25.0,5.0,2246.0,73.0,1.0,1.0,0.0,0.0,0.0,1429998309.0,1.0,1.0,0.0,0.88,0.0,0.0,0.3,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Lausanne,nan,FR
53bd2ed3c56da15f608b568a,20.0,19.0,14198.0,389.0,0.0,1.0,0.0,0.0,0.0,1430046610.0,1.0,0.0,0.0,0.88,0.0,0.0,204.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Other,Torino,Other,nan,IT
53bdb8d4c56da10d6c8b4f84,20.0,3.0,2081.0,41.0,1.0,1.0,1.0,0.0,1.0,1430605353.0,1.0,1.0,0.0,0.88,0.0,0.0,149.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,FR
53bdbc56150ba0a0658b45c5,23.0,12.0,12888.0,403.0,1.0,1.0,0.0,0.0,1.0,1428322888.0,1.0,0.0,1.0,0.73,0.0,0.0,177.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,ZÃ¼rich,ZÃ¼rich,nan,CH
53beaf3fc96da19c828b4cee,20.0,16.0,9922.0,430.0,0.0,0.0,1.0,0.0,1.0,1428506642.0,1.0,0.0,1.0,0.92,0.0,0.0,160.0,0.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Zug,nan,CH
53bed8c4c46da1972c8b6b07,19.0,6.0,19610.0,1329.0,0.0,1.0,0.0,0.0,0.0,1430060650.0,2.0,1.0,0.0,0.81,0.0,0.0,17.3,1.0,1.0,0.0,0.0,M,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,Vevey,Other,nan,CH
53bef6b7190ba0e23e8b4708,25.0,16.0,1780.0,36.0,1.0,1.0,1.0,0.0,1.0,1428791679.0,1.0,0.0,1.0,0.77,0.0,0.0,136.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
53bfbbb0140ba0091e8b4657,23.0,2.0,351.0,13.0,0.0,1.0,0.0,0.0,0.0,1428442349.0,1.0,1.0,0.0,0.85,0.0,0.0,230.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,FR
53c00680c56da1ba0e8b4aee,21.0,8.0,6046.0,157.0,1.0,0.0,0.0,0.0,0.0,1429137788.0,1.0,0.0,1.0,0.73,0.0,0.0,108.0,0.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Biel,Other,nan,CH
53c078f0170ba04b6b8b474d,21.0,10.0,8885.0,186.0,0.0,0.0,1.0,0.0,0.0,1430045045.0,1.0,0.0,1.0,1.0,0.0,0.0,147.0,1.0,0.0,0.0,0.0,none,59.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,LÃ¶rrach,LÃ¶rrach,nan,DE
53c15984e86da10f088b880e,22.0,2.0,704.0,25.0,0.0,1.0,0.0,0.0,0.0,1428409429.0,1.0,1.0,0.0,0.92,0.0,0.0,47.2,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,nan,Other,nan,FR
53c17deecb6da194878b4614,20.0,18.0,7752.0,209.0,1.0,1.0,0.0,0.0,1.0,1430034466.0,1.0,0.0,1.0,0.96,0.0,0.0,207.0,1.0,0.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,DE
